N_07-13-2018,Time,A1,A2,A3,A4,A5,L_B1,L_B2,L_B3,L_B4,L_B5,L_C1,L_C2,L_C3,L_C4,L_C5,L_C6,M_B1,M_B2,M_B3,M_B5,M_C1,M_C2,M_C3,M_C4,B4 temp.
31,14:55:24.180,40402,40177,39867,40847,42401,1037,971,1097,1035,966,1596,1501,1534,1435,1550,1550,497,497,508,525,475,476,478,454,32.0
32,14:55:28.362,40517,39899,39565,41149,42058,1035,972,1096,1032,966,1593,1501,1532,1437,1553,1551,496,496,509,520,479,478,472,454,32.0
33,14:55:32.535,40305,39846,39491,41055,42021,1038,972,1097,1034,966,1598,1499,1535,1435,1553,1552,496,495,511,519,513,475,506,456,32.0
36,14:55:46.620,40236,40078,39323,41074,42101,1036,972,1097,1031,965,1595,1500,1534,1437,1552,1551,496,496,508,525,480,476,475,455,32.0
37,14:55:50.736,40098,40062,39516,40923,42054,1036,973,1096,1034,965,1595,1502,1535,1435,1551,1552,496,496,509,523,477,478,478,457,32.0
38,14:55:54.897,40274,39987,39425,41073,42092,1038,971,1097,1037,965,1595,1502,1535,1436,1552,1551,495,496,509,519,479,479,478,457,32.0
39,14:55:59.160,40408,39719,39517,41070,42245,1037,971,1098,1033,965,1593,1499,1532,1434,1549,1550,493,496,510,520,477,479,494,458,32.0
40,14:56:03.242,40376,40017,39272,41093,42355,1035,973,1097,1033,965,1594,1501,1531,1435,1551,1552,495,499,507,520,477,477,505,458,32.0
41,14:56:10.084,40265,40096,39768,41199,42513,1039,971,1096,1036,966,1598,1501,1531,1436,1552,1551,495,499,508,520,510,479,474,458,32.0
42,14:56:14.160,40429,40002,39461,41084,42030,1039,973,1097,1036,964,1593,1502,1535,1436,1550,1552,494,495,508,523,479,477,478,456,32.0
43,14:56:18.252,40450,39901,39425,41096,42223,1038,974,1096,1034,965,1598,1501,1535,1436,1552,1551,496,494,505,524,479,478,507,456,32.0
44,14:56:22.354,40418,39910,39346,41028,42122,1038,970,1097,1033,964,1597,1500,1533,1435,1554,1551,496,495,508,522,479,474,476,455,32.0
45,14:56:26.479,40322,39801,39217,41266,42080,1038,973,1096,1033,966,1598,1502,1537,1438,1549,1552,493,496,509,523,480,477,474,456,32.0
46,14:56:30.577,40286,40059,39321,41319,42145,1039,970,1096,1034,965,1598,1502,1533,1434,1552,1550,494,497,507,522,475,479,474,456,32.0
47,14:56:34.682,40388,39971,39510,41011,42204,1036,973,1097,1034,965,1598,1502,1535,1437,1553,1551,494,496,507,520,478,479,478,452,32.0
48,14:56:38.974,40518,40003,39514,40717,42401,1037,972,1097,1033,965,1597,1502,1535,1436,1553,1552,495,497,508,522,479,477,476,455,32.0
49,14:56:43.037,40269,40002,39461,40985,42358,1036,974,1098,1034,966,1598,1501,1533,1439,1550,1551,493,495,507,523,476,477,478,456,33.0
50,14:56:47.098,40397,39831,39362,41127,42155,1035,973,1097,1034,963,1597,1501,1533,1436,1552,1551,496,493,509,520,479,479,475,454,33.0
51,14:56:53.740,40481,40056,39627,41476,42298,1036,972,1098,1038,965,1594,1499,1535,1438,1550,1551,498,496,508,523,479,479,479,455,33.0
52,14:56:57.878,40327,39793,39449,41001,42257,1037,972,1096,1035,968,1598,1501,1535,1436,1551,1552,493,496,508,521,479,477,478,454,33.0
53,14:57:01.978,40583,39768,39557,40889,42172,1037,972,1097,1034,966,1596,1500,1534,1435,1552,1550,497,494,508,523,479,478,477,458,33.0
54,14:57:06.120,40382,39866,39216,41077,42175,1038,970,1097,1034,965,1594,1502,1537,1435,1551,1551,495,496,509,524,481,479,479,456,33.0
55,14:57:10.180,40216,39949,39450,40836,42264,1037,973,1095,1033,964,1596,1501,1533,1435,1552,1551,494,497,508,520,478,475,477,457,33.0
56,14:57:14.280,40564,40065,39511,41261,42162,1037,972,1096,1037,965,1594,1501,1534,1436,1551,1552,495,495,510,522,477,479,474,454,33.0
57,15:13:34.829,40394,40362,39740,41042,42483,1036,974,1099,1037,967,1594,1502,1534,1435,1552,1550,496,493,510,524,474,475,478,454,38.0
58,15:13:39.049,40498,39958,39487,41124,42319,1039,972,1096,1039,966,1595,1499,1533,1434,1552,1550,498,495,509,522,481,474,476,457,38.0
59,15:13:43.128,40247,39737,39465,40944,42186,1036,971,1098,1033,966,1595,1499,1534,1436,1553,1550,496,497,505,523,481,476,477,456,38.0
60,15:13:47.271,40487,39863,39443,40933,42275,1037,973,1096,1034,964,1596,1500,1535,1436,1553,1551,497,494,509,521,477,477,476,457,38.0
61,15:13:54.190,40376,40163,39892,40806,42501,1037,971,1095,1033,965,1595,1503,1536,1436,1552,1552,495,495,509,523,476,478,474,452,38.0
62,15:13:58.388,40108,39893,39584,41137,42061,1036,974,1096,1036,965,1594,1502,1534,1434,1553,1551,495,496,509,521,478,476,476,455,38.0
63,15:14:02.507,40511,39843,39519,40872,42295,1035,971,1096,1034,968,1598,1502,1532,1435,1549,1552,495,494,508,524,478,481,474,456,38.0
64,15:14:06.587,40254,39945,39487,40856,42105,1035,972,1098,1034,964,1594,1499,1534,1436,1552,1550,496,497,507,522,476,476,477,453,38.0
65,15:14:10.848,40444,40025,39332,40993,42112,1040,972,1095,1033,964,1596,1500,1534,1434,1549,1550,497,495,508,522,477,477,478,457,38.0
66,15:14:15.433,40452,39994,39661,40864,42202,1036,974,1096,1032,966,1595,1501,1532,1438,1550,1552,497,499,508,523,475,477,476,456,38.0
67,15:14:19.988,40529,40010,39498,41119,42213,1040,974,1096,1034,966,1596,1501,1535,1435,1551,1551,494,493,505,523,479,474,475,456,38.0
68,15:14:24.512,40224,40108,39374,40992,42280,1036,973,1095,1032,966,1595,1502,1532,1436,1552,1548,496,496,509,524,477,477,480,451,38.0
69,15:14:28.776,40478,40013,39406,40787,42215,1038,973,1097,1034,964,1596,1501,1534,1437,1552,1550,500,496,508,523,475,478,477,456,38.0
70,15:14:33.011,40705,40058,39653,40962,42259,1036,974,1097,1034,966,1593,1500,1532,1435,1551,1552,493,493,505,520,478,480,500,457,38.0
71,15:14:39.888,40232,40252,39856,41194,42355,1039,970,1098,1036,964,1598,1502,1533,1438,1552,1550,493,495,507,524,475,476,476,453,38.0
72,15:14:44.430,40360,39933,39453,41102,42122,1037,971,1096,1037,966,1596,1502,1535,1437,1549,1550,494,495,510,524,478,476,474,456,38.0
73,15:14:48.667,40332,39936,39590,40902,42358,1037,975,1094,1033,963,1595,1500,1536,1435,1550,1548,494,493,509,524,479,474,475,457,38.0
74,15:14:52.854,40270,39995,39558,40910,42139,1035,972,1097,1033,966,1597,1500,1531,1436,1550,1552,492,493,508,521,476,480,474,453,38.0
75,15:14:57.249,40525,40073,39482,41132,42230,1037,972,1095,1036,966,1597,1502,1534,1438,1549,1550,495,493,509,520,480,477,474,459,38.0
76,15:15:01.530,40448,39913,39557,41156,42098,1038,974,1095,1038,967,1594,1501,1535,1435,1552,1549,495,496,509,521,478,478,497,458,38.0
77,15:15:05.686,40482,40030,39578,41044,42247,1035,974,1095,1036,967,1594,1499,1536,1438,1551,1550,495,496,508,522,475,476,478,455,38.0
78,15:15:10.110,40360,39904,39408,41240,42317,1038,973,1097,1035,964,1595,1501,1535,1434,1551,1552,496,495,509,522,479,479,476,459,38.0
79,15:15:14.268,40095,39945,39375,40938,42338,1036,973,1096,1034,965,1595,1502,1534,1435,1550,1550,497,498,507,523,475,475,477,456,38.0
80,15:15:18.366,40369,40061,39646,40987,42228,1038,974,1095,1034,966,1595,1500,1532,1437,1549,1552,495,495,509,524,478,480,478,455,38.0
81,15:15:25.171,40354,40339,39843,40980,42454,1038,970,1096,1032,964,1596,1499,1537,1436,1548,1550,495,498,507,524,480,479,477,455,38.0
82,15:15:29.550,40480,40174,39554,41050,42364,1037,970,1096,1037,964,1594,1502,1531,1434,1550,1549,495,496,509,524,478,480,474,457,38.0
83,15:15:34.010,40317,39909,39572,41094,42570,1035,972,1096,1032,966,1594,1501,1535,1438,1550,1551,495,497,505,520,475,481,476,453,38.0
84,15:15:38.667,40180,39968,39561,40947,42384,1037,973,1096,1036,966,1596,1500,1533,1436,1550,1551,496,494,507,524,477,477,476,456,38.0
85,15:15:43.570,40607,39942,39541,41183,42192,1038,972,1096,1032,966,1597,1500,1533,1435,1550,1551,494,496,508,520,477,479,476,457,38.0
86,15:15:47.977,40461,39829,39558,41174,42350,1036,970,1097,1034,965,1596,1500,1536,1435,1553,1552,493,497,507,523,476,478,474,457,38.0
87,15:15:52.248,40377,40029,39568,40880,42194,1038,970,1096,1032,967,1598,1501,1535,1437,1551,1550,496,497,508,521,481,478,476,454,38.0
88,15:15:56.330,40470,40049,39479,41268,42272,1036,971,1096,1033,966,1595,1502,1535,1438,1554,1548,496,496,509,524,478,480,480,456,38.0
89,15:16:00.393,40424,40067,39516,41265,42242,1039,972,1095,1032,966,1597,1500,1534,1434,1552,1550,495,499,509,520,479,477,475,452,38.0
90,15:16:04.527,40351,40078,39636,41167,42189,1036,970,1096,1036,966,1594,1501,1534,1438,1553,1550,496,497,510,519,476,480,500,457,38.0
91,15:16:11.210,40224,40412,39939,40882,42202,1037,972,1095,1036,963,1596,1501,1533,1437,1552,1548,497,494,509,524,480,474,478,454,38.0
92,15:16:15.289,40406,39978,39452,40777,42215,1036,974,1095,1036,966,1596,1498,1533,1435,1551,1553,495,498,510,520,479,477,472,454,38.0
93,15:16:19.350,40476,39950,39625,40614,42111,1037,972,1095,1034,965,1595,1501,1536,1436,1551,1550,497,494,510,520,477,475,479,455,38.0
94,15:16:23.450,40370,40024,39428,40991,42171,1040,970,1094,1032,964,1596,1502,1535,1436,1553,1550,494,497,510,520,476,475,475,455,38.0
95,15:16:27.508,40533,40048,39627,40888,42357,1038,972,1095,1034,965,1597,1499,1532,1435,1551,1551,494,494,507,523,477,477,476,455,38.0
96,15:16:31.709,40318,40167,39460,41148,42138,1038,974,1094,1034,964,1597,1500,1531,1434,1552,1552,496,493,507,521,480,479,503,455,38.0
97,15:16:35.792,40558,39935,39553,40721,42306,1040,971,1096,1033,965,1593,1503,1533,1434,1551,1548,494,495,510,522,479,479,479,456,38.0
98,15:16:39.887,40312,40188,39479,41064,42183,1038,973,1096,1035,964,1593,1499,1533,1438,1552,1551,496,495,508,522,478,475,478,457,38.0
99,15:16:43.909,40442,39991,39467,40857,42144,1038,971,1097,1036,965,1596,1500,1537,1436,1550,1551,495,494,507,523,479,478,476,454,38.0
100,15:16:47.987,40439,40149,39442,41174,42053,1038,973,1096,1033,966,1596,1503,1533,1436,1549,1552,496,495,505,524,478,474,476,455,39.0
101,15:16:54.732,40197,39933,39914,41360,42511,1038,972,1097,1035,963,1594,1499,1535,1434,1550,1550,494,494,507,524,477,476,475,455,39.0
102,15:16:58.749,40413,40102,39741,41164,42141,1038,971,1095,1032,965,1592,1502,1534,1436,1552,1551,495,497,509,524,478,478,479,457,39.0
